spotify_track_uri,platform,ms_played,track_name,artist_name,album_name,reason_start,reason_end,shuffle,skipped,date,time,hour,time_of_day,text_features,recommended_tracks
2PIvq1pGrUjY007X5y1UpM,android,557,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",fwdbtn,fwdbtn,True,True,2015-08-24,02:39:00,2,Late Night,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack The Weeknd","Blue Red And Grey, All My Shades Of Blue, The Journey to the Grey Havens (feat. Sir James Galway), The Journey to the Grey Havens (feat. Sir James Galway), The Journey to the Grey Havens (feat. Sir James Galway), Real Life, Ordinary Life, Motion Picture Soundtrack, I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack, City Of Stars - From ""La La Land"" Soundtrack"
2FDTgrYDUdQKyGmtynEk90,android,171106,Love Minus Zero,Bob Dylan,Bringing It All Back Home,fwdbtn,trackdone,True,False,2022-02-20,02:11:00,2,Late Night,Love Minus Zero Bob Dylan,"Love Minus Zero, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Blues, Bob Dylan's Dream, Bob Dylan's Dream, Bob Dylan's Dream, The Man in Me, The Man in Me, The Man in Me"
0j3p1p06deJ7f9xmJ9yG22,android,163453,Back In The U.S.S.R. - Remastered 2009,The Beatles,The Beatles,trackdone,trackdone,True,False,2019-06-27,01:19:00,1,Late Night,Back In The U.S.S.R. - Remastered 2009 The Beatles,"Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009, You Can't Do That - Remastered 2009"
45B31c6tSg5Zw7PuF1WbEt,iOS,226293,Without Those Songs,The Script,No Sound Without Silence,trackdone,trackdone,True,False,2017-01-23,15:37:00,15,Afternoon,Without Those Songs The Script,"Without Those Songs, I'm Yours, I'm Yours, I'm Yours, Nothing, Nothing, If You Could See Me Now, If You Could See Me Now, Nothing, For the First Time"
5XrgjA1Q2DYDcs4UY14ODp,android,2532,Mama Kin,Aerosmith,The Very Best of Aerosmith: Devil's Got a New Disguise,appload,endplay,True,True,2015-10-29,13:19:00,13,Afternoon,Mama Kin Aerosmith,"Mama Kin, Mama Kin, Dream On, Dream On, Dream On, Dream On, Mama, Home To Mama, Walk This Way, Walk This Way"
28cnXtME493VX9NOw9cIUh,android,1380,Hurt,Johnny Cash,American IV: The Man Comes Around,fwdbtn,fwdbtn,True,False,2022-09-30,18:30:00,18,Evening,Hurt Johnny Cash,"Cry, Cry, Cry, The Wall, The Wall, The Wall, I Still Miss Someone, Man in Black, Man in Black, Out Among the Stars, Out Among the Stars, The Man Comes Around"
1QQSTB03vIsgjU67UnUPEL,android,128946,I Call Your Name - Remastered 2009,The Beatles,Past Masters,trackdone,trackdone,True,False,2018-06-15,21:13:00,21,Night,I Call Your Name - Remastered 2009 The Beatles,"Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009, You Can't Do That - Remastered 2009"
1OzTJHmUMMYPQpMLxZYHlU,android,460,Pigs on the Wing 2,Pink Floyd,Animals,fwdbtn,fwdbtn,True,False,2019-10-10,17:41:00,17,Evening,Pigs on the Wing 2 Pink Floyd,"Pigs (Three Different Ones), The Show Must Go On, Us and Them, Us and Them, Us and Them, Time, Nobody Home, On the Run, On the Run, Hey You"
2jcUdHnZgr90QIgJ6VgnHN,android,23,Where Do We Go from Here,The Temper Trap,The Temper Trap,fwdbtn,fwdbtn,True,False,2021-05-22,00:41:00,0,Late Night,Where Do We Go from Here The Temper Trap,"Where Do We Go from Here, Down River, Need Your Love, Love Lost, I'm Gonna Wait, I'm Gonna Wait, I'm Gonna Wait, Sweet Disposition, Everybody Leaves in the End, Everybody Leaves in the End"
6pK7lcixwl8On1MIvqNdEk,android,120146,Krampus,Houndmouth,From the Hills Below the City,trackdone,trackdone,True,False,2020-11-19,23:45:00,23,Night,Krampus Houndmouth,"Krampus, Good For You, Say It, Darlin', Darlin', Darlin', Otis, Gasoline, Gasoline, Black Gold"
2iuZJX9X9P0GKaE93xcPjk,android,0,Sugar,Maroon 5,V,fwdbtn,fwdbtn,False,True,2015-09-19,02:50:00,2,Late Night,Sugar Maroon 5,"Sugar, Sugar, Brown Sugar - Remastered 2009, Brown Sugar - Remastered 2009, Memories, Memories, Memories, Memories, Memories, Memories"
1TKTiKp3zbNgrBH2IwSwIx,android,469224,Us and Them,Pink Floyd,The Dark Side of the Moon,trackdone,trackdone,False,False,2018-07-01,05:37:00,5,Morning,Us and Them Pink Floyd,"Us and Them, Us and Them, Us and Them, Time, Nobody Home, On the Run, On the Run, Hey You, Hey You, Mother"
5ykU1R2EkDFfccEDqKOvvf,android,0,You're My Home,Billy Joel,Piano Man,fwdbtn,fwdbtn,True,False,2021-05-22,00:41:00,0,Late Night,You're My Home Billy Joel,"My Life, My Life, My Life, You May Be Right, Tell Her About It, Tell Her About It, Tell Her About It, She's Always a Woman, The Entertainer, The Entertainer"
1TtKrLAquXhSgugyExXTQz,android,323706,"Saint-Saëns: Samson et Dalila, Op. 47, Act 2: ""Mon cœur s'ouvre à ta voix"" (Dalila)",Camille Saint-Saëns,Pure - Maria Callas,trackdone,trackdone,True,False,2021-11-12,20:06:00,20,Evening,"Saint-Saëns: Samson et Dalila, Op. 47, Act 2: ""Mon cœur s'ouvre à ta voix"" (Dalila) Camille Saint-Saëns","Asilo (feat. Mon Laferte), Roméo et Juliette, CG 9, Act I: Ah, je veux vivre, 6 Impromptus, Op. 5: Impromptu VI, Act Naturally - Remastered 2009, Act Naturally - Remastered 2009, Act Naturally - Remastered 2009, Rosen Aus Dem Suden (Roses From The South), Op. 388: Das Spitzentuch Der Konigin: Rosen Aus Dem Suden (Roses From The South), Op. 388, Nachtveilchen (Polka Mazur), Op. 170, Péchés de vieillesse / Vol. III: Tirana pour deux voix (Les amants de Séville), Péchés de vieillesse / Vol. III: Tirana pour deux voix (Les amants de Séville)"
5W3em0DY0SekwzfSG9Fy4K,android,2632,"Europa ""Earth's Cry Heaven's Smile""",Santana,Dance Of The Rainbow Serpent,fwdbtn,fwdbtn,False,False,2017-09-06,16:55:00,16,Afternoon,"Europa ""Earth's Cry Heaven's Smile"" Santana","Europa ""Earth's Cry Heaven's Smile"", Europa ""Earth's Cry Heaven's Smile"", Europa ""Earth's Cry Heaven's Smile"", Stuck Here on Earth, Heaven, Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It"
6smArFEUA5f33AWQXmTQNH,android,166727,Trying So Hard Not To Know,Nathaniel Rateliff & The Night Sweats,Nathaniel Rateliff & The Night Sweats,trackdone,fwdbtn,True,False,2019-09-21,00:46:00,0,Late Night,Trying So Hard Not To Know Nathaniel Rateliff & The Night Sweats,"Trying So Hard Not To Know, Trying So Hard Not To Know, Trying So Hard Not To Know, S.O.B., S.O.B., I Need Never Get Old, A Hard Day's Night - Remastered 2009, Trying to Get to You, Trying to Get to You, Hard To Explain"
6CjtS2JZH9RkDz5UVInsa9,android,1277,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,The Heist,fwdbtn,fwdbtn,True,True,2023-05-21,04:52:00,4,Late Night,Thrift Shop (feat. Wanz) Macklemore & Ryan Lewis,"Otherside (feat. Fences) [Ryan Lewis Remix], Otherside (feat. Fences) [Ryan Lewis Remix], Same Love (feat. Mary Lambert), Two, Vampire, Young Girls, A Lovely Night, A Lovely Night, City Of Stars, I'm Just Ken"
1h04XMpzGzmAudoI6VHBgA,android,2296,Penny Lane - Remastered 2009,The Beatles,Magical Mystery Tour,fwdbtn,fwdbtn,True,False,2017-01-08,18:07:00,18,Evening,Penny Lane - Remastered 2009 The Beatles,"Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009, You Can't Do That - Remastered 2009"
0bVtevEgtDIeRjCJbK3Lmv,android,626,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,fwdbtn,fwdbtn,True,False,2020-08-15,21:07:00,21,Night,Welcome To The Jungle Guns N' Roses,"Welcome To The Jungle, Paradise City, Paradise City, Paradise City, Paradise City, Paradise City, Sweet Child O' Mine, November Rain, Welcome to My Life, Welcome to My Life"
0LrwgdLsFaWh9VXIjBRe8t,android,1150,Changes - 2015 Remaster,David Bowie,Hunky Dory,fwdbtn,fwdbtn,True,False,2021-09-05,04:18:00,4,Late Night,Changes - 2015 Remaster David Bowie,"Changes - 2015 Remaster, Changes - 2015 Remaster, Song for Bob Dylan - 2015 Remaster, Song for Bob Dylan - 2015 Remaster, Queen Bitch - 2015 Remaster, Eight Line Poem - 2015 Remaster, Eight Line Poem - 2015 Remaster, Eight Line Poem - 2015 Remaster, Eight Line Poem - 2015 Remaster, The Bewlay Brothers - 2015 Remaster"
0qw701YsnrveUKhKtRiNQp,android,2577,Rack My Mind,The Yardbirds,Roger the Engineer (Expanded Edition),fwdbtn,fwdbtn,True,True,2022-11-25,03:43:00,3,Late Night,Rack My Mind The Yardbirds,"Rack My Mind, Rack My Mind, Out Of My Mind, What Do You Want, What Do You Want, Over Under Sideways Down, Farewell, Farewell, Over Under Sideways Down, My Mind"
1ob06Ol8FMIPQgjpg7bMyk,android,134266,Doctor Robert - Remastered 2009,The Beatles,Revolver,trackdone,trackdone,False,False,2017-11-18,17:28:00,17,Evening,Doctor Robert - Remastered 2009 The Beatles,"Doctor Robert - Remastered 2009, Here, There And Everywhere - Remastered 2009, Because - Remastered 2009, Two Of Us - Remastered 2009, You Can't Do That - Remastered 2009, Something - Remastered 2009, Back In The U.S.S.R. - Remastered 2009, I Call Your Name - Remastered 2009, Here, There And Everywhere - Remastered 2009, I Me Mine - Remastered 2009"
5IMtdHjJ1OtkxbGe4zfUxQ,cast to device,276494,Escape (The Pina Colada Song),Rupert Holmes,Partners In Crime,trackdone,trackdone,False,False,2020-03-26,18:25:00,18,Evening,Escape (The Pina Colada Song) Rupert Holmes,"Escape (The Pina Colada Song), The Great Escape, The Great Escape, Morning Song, Gun Song, Gun Song, Gale Song, Gale Song, Gale Song, The Rain Song - Remaster"
6pMIbMxsb5NbBWq2TKSL2l,android,0,Smile Like You Mean It,The Killers,Hot Fuss,fwdbtn,fwdbtn,True,False,2017-09-03,20:13:00,20,Evening,Smile Like You Mean It The Killers,"Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It, Smile Like You Mean It - Live From The Royal Albert Hall / 2009, She's so Mean, She's so Mean, Mean It, Mean It, Show You How"
3Dr1BaQdxLScuXu1RTeCPY,android,247466,Juan Charrasqueado,Victor Cordero,Le canta a México,fwdbtn,trackdone,True,False,2016-10-14,06:12:00,6,Morning,Juan Charrasqueado Victor Cordero,"Juan Charrasqueado, Juan Charrasqueado, Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave"
2DSeCIdLFJNNhlcOXGrWIk,android,753,Gale Song,The Lumineers,Cleopatra,fwdbtn,fwdbtn,True,False,2019-09-21,00:54:00,0,Late Night,Gale Song The Lumineers,"Gale Song, Gale Song, Morning Song, Gun Song, Gun Song, In The Light, In The Light, In The Light, My Eyes, BRIGHTSIDE"
2NOa1O7ExfvdaWCmoeDXIV,android,219106,One Of These Days - Remastered 2011,Paul McCartney,McCartney II,clickrow,trackdone,True,False,2018-12-05,15:07:00,15,Afternoon,One Of These Days - Remastered 2011 Paul McCartney,"One Of These Days - Remastered 2011, One Of These Days - Remastered 2011, That Would Be Something - Remastered 2011, That Would Be Something - Remastered 2011, Every Night - Remastered 2011, Every Night - Remastered 2011, Junk - Remastered 2011, Junk - Remastered 2011, Oo You - Remastered 2011, Oo You - Remastered 2011"
3mTEYjm3kIm4YzJ5zxJZjs,android,229320,Flares,The Script,No Sound Without Silence,trackdone,trackdone,True,False,2020-08-15,12:10:00,12,Afternoon,Flares The Script,"Flares, Flares, I'm Yours, I'm Yours, I'm Yours, Nothing, Nothing, If You Could See Me Now, If You Could See Me Now, Nothing"
5qPGi9p8VqcizfdgWxtmLt,android,1273,Lovers in Japan,Coldplay,Viva La Vida or Death and All His Friends,fwdbtn,fwdbtn,True,False,2019-10-15,14:35:00,14,Afternoon,Lovers in Japan Coldplay,"Up&Up, Up&Up, Lovers' Eyes, Lovers' Eyes, Lovers' Eyes, Lovers' Eyes, Lovers' Eyes, History of Lovers, History of Lovers, Up with the Birds"
1Ay5MiilZj2ZGQLeTWVJ6o,android,193293,Lodi,Creedence Clearwater Revival,Green River,trackdone,trackdone,True,False,2019-12-10,05:40:00,5,Morning,Lodi Creedence Clearwater Revival,"Lodi, Before You Accuse Me, Before You Accuse Me, Before You Accuse Me, Long As I Can See The Light, Have You Ever Seen The Rain, Have You Ever Seen The Rain, Travelin' Band, Travelin' Band, Hey Tonight"
4BdyNseqOFVFUsXJRkpn4X,android,0,Expecting,The White Stripes,White Blood Cells,fwdbtn,fwdbtn,True,False,2016-12-01,07:41:00,7,Morning,Expecting The White Stripes,"Do, Do, Screwdriver, Little Room, Little Room, We're Going to Be Friends, We're Going To Be Friends, We're Going To Be Friends, Hotel Yorba, Hotel Yorba"
6gGBL1uMBcNUOzSYfKreID,android,4356,Had Some Drinks,Two Feet,Had Some Drinks,fwdbtn,fwdbtn,True,False,2021-11-26,07:02:00,7,Morning,Had Some Drinks Two Feet,"Here Comes The Sun - Remastered 2009, Times Like These, Alone Together, Memories, In the Flesh?, I Found a Reason - 2015 Remaster, Eleanor Put Your Boots On, Diggin' My Grave, With God on Our Side, No Surprises"
2ecYJyAHF43oBSQ5Crcrel,android,111814,Hogwarts' Hymn,Patrick Doyle,Harry Potter And The Goblet Of Fire (Original Motion Picture Soundtrack),clickrow,endplay,False,False,2020-10-06,15:02:00,15,Afternoon,Hogwarts' Hymn Patrick Doyle,"Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' Hymn, Hogwarts' March, Hogwarts' March, Hogwarts' March, Harry in Winter, Harry in Winter, Harry in Winter, Harry in Winter"
